codigo_dane,anio,semana_epi,temperatura_avg,humedad_avg,precipitacion_sum,presion_avg,pm10_avg,pm25_avg,fuente_pm,metodo_imputacion
05615,2019,40,16.384,86.858,59.928,790.28,21.52,19.585,IMPUTADO_PA,directo
05615,2019,41,16.648,86.092,101.738,789.271,23.344,19.793,IMPUTADO_PA,directo
05615,2019,42,16.486,86.689,48.805,790.771,22.507,21.986,IMPUTADO_PA,directo
05615,2019,43,16.475,89.767,132.383,789.917,28.012,17.327,IMPUTADO_PA,directo
05615,2019,44,17.08,87.16,95.166,789.683,26.047,19.882,IMPUTADO_PA,directo
05615,2019,45,16.89,89.188,30.467,788.968,16.462,15.63,IMPUTADO_PA,directo
05615,2019,46,16.327,92.692,139.237,789.71,18.752,15.961,IMPUTADO_PA,directo
05615,2019,47,16.467,90.372,35.858,790.094,27.364,20.585,IMPUTADO_PA,directo
05615,2019,48,17.193,87.746,35.5,788.689,29.818,17.37,IMPUTADO_PA,directo
05615,2019,49,16.929,86.591,10.4,788.8626666666667,23.413,22.574,IMPUTADO_PA,directo
05615,2019,50,16.529,88.109,124.0,789.0363333333333,30.597,15.093,IMPUTADO_PA,directo
05615,2019,51,17.605,87.807,27.463,789.21,22.78,17.692,IMPUTADO_PA,directo
05615,2019,52,17.617,87.28,6.167,789.614,17.301,16.74,IMPUTADO_PA,directo
05615,2020,1,16.888,89.836,93.084,791.201,17.353758620689653,16.49213793103448,SIN_DATO,directo
05615,2020,2,16.094,82.96,0.343,790.424,17.40651724137931,16.244275862068964,SIN_DATO,directo
05615,2020,3,17.134,83.743,0.366,789.5,17.459275862068964,15.996413793103446,SIN_DATO,directo
05615,2020,4,16.45,91.981,64.566,791.193,17.51203448275862,15.74855172413793,SIN_DATO,directo
05615,2020,5,17.222,88.0,24.86,791.407,,,SIN_DATO,directo
05615,2020,6,17.196,82.929,0.732,791.016,,,SIN_DATO,directo
05615,2020,7,17.374,84.498,33.442,789.751,,,SIN_DATO,directo
05615,2020,8,17.556,86.777,33.152,790.068,,,SIN_DATO,directo
05615,2020,9,17.377,89.151,0.242,791.589,,,SIN_DATO,directo
05615,2020,10,17.827,88.159,19.536,790.834,,,SIN_DATO,directo
05615,2020,11,17.531,90.384,51.407,790.776,,,SIN_DATO,directo
05615,2020,12,16.557,88.892,75.868,791.55,,,SIN_DATO,directo
05615,2020,13,17.016,88.21,14.912,790.337,,,SIN_DATO,directo
05615,2020,14,17.873,89.821,71.209,789.995,,,SIN_DATO,directo
05615,2020,15,18.508,88.126,35.203,790.954,,,SIN_DATO,directo
05615,2020,16,16.323,92.552,25.763,791.849,,,SIN_DATO,directo
05615,2020,17,17.105,90.105,18.817,791.261,,,SIN_DATO,directo
05615,2020,18,17.911,89.151,27.029,791.333,,,SIN_DATO,directo
05615,2020,19,18.606,84.016,13.122,790.637,,,SIN_DATO,directo
05615,2020,20,18.082,88.588,10.815,791.034,,,SIN_DATO,directo
05615,2020,21,18.182,86.745,27.069,791.158,,,SIN_DATO,directo
05615,2020,22,17.102,91.955,11.34,791.257,,,SIN_DATO,directo
05615,2020,23,16.973,88.969,15.013,791.712,,,SIN_DATO,directo
05615,2020,24,16.747,91.392,37.351,791.182,,,SIN_DATO,directo
05615,2020,25,17.256,89.401,72.326,790.891,,,SIN_DATO,directo
05615,2020,26,17.16,86.69,40.423,790.172,,,SIN_DATO,directo
05615,2020,27,17.115,89.161,90.056,790.029,,,SIN_DATO,directo
05615,2020,28,16.754,90.273,70.477,790.659,,,SIN_DATO,directo
05615,2020,29,17.273,84.741,14.398,790.309,18.831,9.552,SISAIRE_DIRECTO,directo
05615,2020,30,16.85,90.346,40.601,790.355,14.438,6.953,SISAIRE_DIRECTO,directo
05615,2020,31,17.853,83.801,44.096,790.601,17.379,8.043,SISAIRE_DIRECTO,directo
05615,2020,32,17.654,83.202,1.163,791.22,25.372,12.286,SISAIRE_DIRECTO,directo
05615,2020,33,17.801,88.304,38.867,789.302,14.799,6.723,SISAIRE_DIRECTO,directo
05615,2020,34,16.917,92.691,97.416,790.642,11.673,5.351,SISAIRE_DIRECTO,directo
05615,2020,35,16.309,92.621,34.895,790.748,12.6142,5.5306,SIN_DATO,directo
05615,2020,36,16.342,91.886,69.014,790.377,13.5554,5.7101999999999995,SIN_DATO,directo
05615,2020,37,17.138,89.3,40.222,790.07,14.4966,5.889799999999999,SIN_DATO,directo
05615,2020,38,16.483,91.51,49.018,791.206,15.437800000000001,6.0694,SIN_DATO,directo
05615,2020,39,17.18,87.832,68.099,790.988,16.379,6.249,SISAIRE_DIRECTO,directo
05615,2020,40,16.714,91.417,45.639,789.531,17.064,6.391,SISAIRE_DIRECTO,directo
05615,2020,41,17.133,89.937,16.552,790.403,20.563,8.015,SISAIRE_DIRECTO,directo
05615,2020,42,16.937,91.12,27.137,789.349,18.921,7.707,SISAIRE_DIRECTO,directo
05615,2020,43,16.319,95.013,43.404,790.066,19.917,8.229,SISAIRE_DIRECTO,directo
05615,2020,44,16.402,95.085,80.545,790.027,21.527,9.288,SISAIRE_DIRECTO,directo
05615,2020,45,16.81,94.31,17.851,789.855,23.615,11.133,SISAIRE_DIRECTO,directo
05615,2020,46,16.076,95.786,98.427,790.541,18.51,8.659,SISAIRE_DIRECTO,directo
05615,2020,47,16.363,95.157,46.408,790.083,18.514,7.817,SISAIRE_DIRECTO,directo
05615,2020,48,16.927,92.857,72.932,789.861,23.115,10.007,SISAIRE_DIRECTO,directo
05615,2020,49,16.786,92.288,65.072,790.217,18.615,8.484,SISAIRE_DIRECTO,directo
05615,2020,50,16.879,90.927,9.142,790.532,23.995,12.122,SISAIRE_DIRECTO,directo
05615,2020,51,16.537,93.434,17.298,789.509,24.79,12.806,SISAIRE_DIRECTO,directo
05615,2020,52,16.83,92.523,85.855,789.532,20.524,11.07,SISAIRE_DIRECTO,directo
05615,2020,53,16.51,92.791,1.866,789.787,19.783,10.297,SISAIRE_DIRECTO,directo
05615,2021,1,15.925,91.354,36.231,789.959,17.767,8.94,SISAIRE_DIRECTO,directo
05615,2021,2,17.022,90.065,51.782,789.528,19.125,9.67,SISAIRE_DIRECTO,directo
05615,2021,3,16.82,90.397,19.808,789.27,27.286,14.645,SISAIRE_DIRECTO,directo
05615,2021,4,17.392,89.185,15.502,788.858,24.122,12.39,SISAIRE_DIRECTO,directo
05615,2021,5,17.665,89.273,19.953,789.501,21.523,10.85,SISAIRE_DIRECTO,directo
05615,2021,6,16.654,94.185,60.438,789.558,23.124,12.159,SISAIRE_DIRECTO,directo
05615,2021,7,15.747,94.541,95.718,790.752,22.072,11.949,SISAIRE_DIRECTO,directo
05615,2021,8,17.499,91.347,23.169,788.934,20.691,11.448,SISAIRE_DIRECTO,directo
05615,2021,9,16.254,92.48,204.158,789.28,28.158,16.456,SISAIRE_DIRECTO,directo
05615,2021,10,15.47,95.172,183.67,790.671,20.361,11.174,SISAIRE_DIRECTO,directo
05615,2021,11,15.393,94.762,287.259,790.133,20.376718750000002,11.13125,SIN_DATO,directo
05615,2021,12,16.253,93.411,120.21,789.776,20.3924375,11.0885,SIN_DATO,directo
05615,2021,13,17.719,89.929,27.851,788.474,20.40815625,11.04575,SIN_DATO,directo
05615,2021,14,17.796,89.527,53.509,789.338,20.423875000000002,11.003,SIN_DATO,directo
05615,2021,15,17.835,88.092,32.675,789.525,,,SIN_DATO,directo
05615,2021,16,17.583,89.51,13.674,790.2,,,SIN_DATO,directo
05615,2021,17,16.246,95.341,53.495,790.651,,,SIN_DATO,directo
05615,2021,18,16.013,93.753,55.326,791.189,,,SIN_DATO,directo
05615,2021,19,17.845,91.195,107.362,790.02,,,SIN_DATO,directo
05615,2021,20,17.69,91.694,157.496,790.209,,,SIN_DATO,directo
05615,2021,21,17.302,92.819,105.326,790.905,,,SIN_DATO,directo
05615,2021,22,17.83,90.489,160.165,790.405,,,SIN_DATO,directo
05615,2021,23,16.389,94.625,199.0,790.953,,,SIN_DATO,directo
05615,2021,24,17.23,90.931,160.136,791.231,,,SIN_DATO,directo
05615,2021,25,16.503,90.146,100.856,791.806,,,SIN_DATO,directo
05615,2021,26,17.149,86.522,24.8,791.4871,,,SIN_DATO,directo
05615,2021,27,17.668,86.687,26.8,791.1682000000001,,,SIN_DATO,directo
05615,2021,28,17.256,86.713,64.2,790.8493,,,SIN_DATO,directo
05615,2021,29,16.921,87.202,10.0,790.5304,,,SIN_DATO,directo
05615,2021,30,17.101,87.75,14.4,,,,SIN_DATO,directo
05615,2021,31,17.022,85.853,10.8,,,,SIN_DATO,directo
05615,2021,32,17.192,91.729,76.4,,,,SIN_DATO,directo
05615,2021,33,17.495,90.139,13.6,,,,SIN_DATO,directo
05615,2021,34,17.274,90.351,77.2,,,,SIN_DATO,directo
05615,2021,35,16.732,90.401,115.151,788.617,,,SIN_DATO,directo
05615,2021,36,16.81,91.702,105.24,791.078,,,SIN_DATO,directo
05615,2021,37,17.214,85.571,56.433,791.406,,,SIN_DATO,directo
05615,2021,38,17.007,90.693,143.922,790.643,,,SIN_DATO,directo
05615,2021,39,16.563,92.522,91.268,790.218,,,SIN_DATO,directo
05615,2021,40,17.653,90.569,52.038,789.56,,,SIN_DATO,directo
05615,2021,41,16.719,94.02,110.505,790.638,,,SIN_DATO,directo
05615,2021,42,16.588,92.614,42.729,791.379,20.864,9.806,SISAIRE_DIRECTO,directo
05615,2021,43,16.334,94.088,181.892,791.187,17.313,7.498,SISAIRE_DIRECTO,directo
05615,2021,44,16.481,93.869,64.951,790.506,17.392,7.771,SISAIRE_DIRECTO,directo
05615,2021,45,16.544,94.306,119.564,790.199,18.684,8.987,SISAIRE_DIRECTO,directo
05615,2021,46,16.557,93.115,43.714,789.689,22.559,11.097,SISAIRE_DIRECTO,directo
05615,2021,47,16.406,95.643,206.744,790.088,14.327,6.805,SISAIRE_DIRECTO,directo
05615,2021,48,17.369,92.426,89.213,789.643,15.469,7.421,SISAIRE_DIRECTO,directo
05615,2021,49,17.293,93.097,6.64,789.595,22.458,10.867,SISAIRE_DIRECTO,directo
05615,2021,50,16.615,93.38,15.044,789.54,21.191,10.783,SISAIRE_DIRECTO,directo
05615,2021,51,17.282,93.698,34.318,790.393,20.699,10.887,SISAIRE_DIRECTO,directo
05615,2021,52,16.656,96.055,32.321,790.089,19.248,10.139,SISAIRE_DIRECTO,directo
05615,2022,1,15.083,96.588,24.193,789.761,24.095,14.132,SISAIRE_DIRECTO,directo
05615,2022,2,15.523,95.723,38.937,790.712,22.155,12.081,SISAIRE_DIRECTO,directo
05615,2022,3,16.804,93.886,8.334,789.751,30.818,18.392,SISAIRE_DIRECTO,directo
05615,2022,4,16.095,92.325,0.385,789.885,32.75,18.685,SISAIRE_DIRECTO,directo
05615,2022,5,15.94,92.552,47.243,789.882,40.456,22.389,SISAIRE_DIRECTO,directo
05615,2022,6,16.395,92.849,5.6,789.9041111111111,33.023,16.474,SISAIRE_DIRECTO,directo
05615,2022,7,16.195,94.163,51.8,789.9262222222221,38.429,20.659,SISAIRE_DIRECTO,directo
05615,2022,8,16.091,90.698,6.6,789.9483333333333,31.732,19.095,SISAIRE_DIRECTO,directo
05615,2022,9,16.3462,91.29039999999999,10.64,789.9704444444444,17.411,8.168,SISAIRE_DIRECTO,directo
05615,2022,10,16.6014,91.88279999999999,14.680000000000001,,20.03,10.621,SISAIRE_DIRECTO,directo
05615,2022,11,16.8566,92.4752,18.720000000000002,,24.423,14.197,SISAIRE_DIRECTO,directo
05615,2022,12,17.111800000000002,93.0676,22.760000000000005,,26.124,16.189,SISAIRE_DIRECTO,directo
05615,2022,13,17.367,93.66,26.8,,20.565,11.375,SISAIRE_DIRECTO,directo
05615,2022,14,17.641,91.884,53.2,,17.601,8.84,SISAIRE_DIRECTO,directo
05615,2022,15,17.877,90.982,25.0,,25.194,14.146,SISAIRE_DIRECTO,directo
05615,2022,16,16.068,95.976,113.0,,14.705,7.002,SISAIRE_DIRECTO,directo
05615,2022,17,17.34,91.516,45.4,,16.952,7.736,SISAIRE_DIRECTO,directo
05615,2022,18,17.997,90.378,39.2,,19.374,10.028,SISAIRE_DIRECTO,directo
05615,2022,19,17.991,92.577,47.0,,18.634,8.737,SISAIRE_DIRECTO,directo
05615,2022,20,17.909,92.484,32.8,,17.989,8.478,SISAIRE_DIRECTO,directo
05615,2022,21,17.622,91.174,7.4,,19.628,8.895,SISAIRE_DIRECTO,directo
05615,2022,22,16.557,94.176,81.2,,18.146,8.886,SISAIRE_DIRECTO,directo
05615,2022,23,16.434,94.333,64.8,790.28,17.83,8.928,SISAIRE_DIRECTO,directo
05615,2022,24,16.763,92.361,82.996,790.076,14.721,6.898,SISAIRE_DIRECTO,directo
05615,2022,25,16.794,91.758,58.014,789.988,15.284,7.704,SISAIRE_DIRECTO,directo
05615,2022,26,16.495,93.0,71.371,790.616,14.562,7.288,SISAIRE_DIRECTO,directo
05615,2022,27,17.401,89.029,8.354,790.262,19.635,10.345,SISAIRE_DIRECTO,directo
05615,2022,28,17.816,89.598,15.422,790.661,17.779,8.401,SISAIRE_DIRECTO,directo
05615,2022,29,17.703,89.119,85.305,790.111,17.368,9.466,SISAIRE_DIRECTO,directo
05615,2022,30,16.762,92.794,122.555,790.508,15.258,7.548,SISAIRE_DIRECTO,directo
05615,2022,31,17.116,90.656,92.809,789.556,15.043,7.485,SISAIRE_DIRECTO,directo
05615,2022,32,17.675,86.123,15.104,790.549,20.197,10.478,SISAIRE_DIRECTO,directo
05615,2022,33,17.439,89.881,25.889,790.346,20.586,10.076,SISAIRE_DIRECTO,directo
05615,2022,34,16.807,90.827,34.218,790.399,26.204,16.51,SISAIRE_DIRECTO,directo
05615,2022,35,17.266,91.613,48.615,789.974,18.097,10.386,SISAIRE_DIRECTO,directo
05615,2022,36,17.786,86.883,35.106,790.871,22.847,13.372,SISAIRE_DIRECTO,directo
05615,2022,37,16.529,91.183,67.357,790.448,22.939,13.3192,SIN_DATO,directo
05615,2022,38,16.248,92.578,61.922,790.253,23.031,13.2664,SIN_DATO,directo
05615,2022,39,17.013,91.2,34.001,790.075,23.123,13.2136,SIN_DATO,directo
05615,2022,40,16.94,91.762,53.273,789.607,23.215,13.1608,SIN_DATO,directo
05615,2022,41,16.781,91.189,23.894,790.404,23.307,13.108,SISAIRE_DIRECTO,directo
05615,2022,42,16.187,95.576,63.62,790.219,16.637,7.398,SISAIRE_DIRECTO,directo
05615,2022,43,16.338,94.45,104.09,789.851,16.691,7.297,SISAIRE_DIRECTO,directo
05615,2022,44,16.611,92.505,0.615,789.968,14.244,4.823,SISAIRE_DIRECTO,directo
05615,2022,45,15.456,91.5,2.8994999999999997,789.65,16.788,7.195,SISAIRE_DIRECTO,directo
05615,2022,46,15.9455,94.0,5.184,789.931,16.45807142857143,7.085357142857143,SIN_DATO,directo
05615,2022,47,16.435,95.13,7.468500000000001,789.264,16.12814285714286,6.975714285714286,SIN_DATO,directo
05615,2022,48,15.952,90.611,9.753,788.698,15.798214285714286,6.866071428571429,SIN_DATO,directo
05615,2022,49,15.283,95.218,39.297,789.047,15.468285714285715,6.756428571428572,SIN_DATO,directo
05615,2022,50,16.517,91.429,1.734,789.435,,,SIN_DATO,directo
05615,2022,51,18.051,89.906,0.144,788.617,36.26,21.44,SIN_DATO,directo
05615,2022,52,16.58,93.182,12.476,790.334,29.945,17.07,SIN_DATO,directo
05615,2023,1,15.993,94.372,35.5,790.791,12.4,10.9,SIN_DATO,directo
05615,2023,2,16.812,92.757,19.961,790.488,16.3,12.067,SIN_DATO,directo
05615,2023,3,16.414,92.482,4.216,789.481,30.5,11.0,SIN_DATO,directo
05615,2023,4,17.31,85.856,1.449,789.192,44.0,17.2,SIN_DATO,directo
05615,2023,5,16.97,86.284,0.978,789.851,35.3,14.4,SIN_DATO,directo
05615,2023,6,17.441,89.04,8.027,788.888,26.75,10.5,SIN_DATO,directo
05615,2023,7,17.537,91.931,10.722,788.986,21.15,9.55,SIN_DATO,directo
05615,2023,8,17.178,90.111,2.097,790.324,41.2,10.9,SIN_DATO,directo
05615,2023,9,18.509,89.236,37.249,789.323,27.5,8.4,SIN_DATO,directo
05615,2023,10,16.17,95.668,130.968,790.387,21.85,12.7,SIN_DATO,directo
05615,2023,11,16.097,95.829,72.865,790.978,19.867,11.2,SIN_DATO,directo
05615,2023,12,16.399,92.276,11.724,790.091,41.2,17.75,SIN_DATO,directo
05615,2023,13,17.116,88.912,19.93,789.677,41.3,17.75,SIN_DATO,directo
05615,2023,14,17.185,92.275,38.244,789.074,,,SIN_DATO,directo
05615,2023,15,17.356,90.911,14.714,789.504,,,SIN_DATO,directo
05615,2023,16,16.161,94.161,79.013,789.852,,,SIN_DATO,directo
05615,2023,17,17.222,83.414,59.274,790.243,,,SIN_DATO,directo
05615,2023,18,18.735,73.889,0.892,790.2624000000001,,,SIN_DATO,directo
05615,2023,19,18.685,78.494,12.846,790.2818000000001,,,SIN_DATO,directo
05615,2023,20,18.159,81.211,57.202,790.3012,,,SIN_DATO,directo
05615,2023,21,17.235,83.914,93.572,790.3206,7.55,4.125,SISAIRE_DIRECTO,directo
05615,2023,22,17.726,81.606,35.083,,8.044,4.332,SISAIRE_DIRECTO,directo
05615,2023,23,17.76,81.172,35.832,,4.181,2.108,SISAIRE_DIRECTO,directo
05615,2023,24,17.774,79.4445,0.0,,12.2805,5.3004999999999995,SIN_DATO,directo
05615,2023,25,17.788,77.717,1.078,,20.38,8.493,SISAIRE_DIRECTO,directo
05615,2023,26,18.065,79.463,0.0,,17.141,7.732,SISAIRE_DIRECTO,directo
05615,2023,27,17.499,84.759,0.5,,14.358,6.931,SISAIRE_DIRECTO,directo
05615,2023,28,18.35,74.49,0.0,,17.908,8.487,SISAIRE_DIRECTO,directo
05615,2023,29,17.858,72.889,0.0,,22.271,9.713,SISAIRE_DIRECTO,directo
05615,2023,30,18.133,77.388,0.0,,20.605,9.565,SISAIRE_DIRECTO,directo
05615,2023,31,18.347,71.053,0.0,,24.084,10.893,SISAIRE_DIRECTO,directo
05615,2023,32,17.891,74.091,0.0,,20.122,9.543,SISAIRE_DIRECTO,directo
05615,2023,33,17.829,79.697,0.0,,14.88,6.832,SISAIRE_DIRECTO,directo
05615,2023,34,17.107,83.211,0.0,,16.124,7.827,SISAIRE_DIRECTO,directo
05615,2023,35,17.494,76.018,0.0,,23.664,11.076,SISAIRE_DIRECTO,directo
05615,2023,36,17.943,74.701,0.0,,25.486,11.41,SISAIRE_DIRECTO,directo
05615,2023,37,17.719,77.849,0.0,790.631,18.396,8.924,SISAIRE_DIRECTO,directo
05615,2023,38,18.279,72.254,0.0,789.867,24.18,11.761,SISAIRE_DIRECTO,directo
05615,2023,39,18.339,76.868,0.0,790.388,19.336,9.199,SISAIRE_DIRECTO,directo
05615,2023,40,17.248,83.435,0.0,790.683,16.027,7.9,SISAIRE_DIRECTO,directo
05615,2023,41,17.982,80.059,0.0,790.466,18.49,9.57,SISAIRE_DIRECTO,directo
05615,2023,42,17.07,83.09,0.0,790.461,21.664,10.622,SISAIRE_DIRECTO,directo
05615,2023,43,16.396,83.473,0.0,789.95,13.854,6.229,SISAIRE_DIRECTO,directo
05615,2023,44,16.922,84.079,0.0,789.581,13.15,6.29,SISAIRE_DIRECTO,directo
05615,2023,45,17.992,80.906,0.0,789.366,18.792,9.215,SISAIRE_DIRECTO,directo
05615,2023,46,17.643,83.57,0.0,789.994,18.382,8.654,SISAIRE_DIRECTO,directo
05615,2023,47,17.352,81.905,0.0,790.486,18.382,8.654,SIN_DATO,directo
05615,2023,48,17.437,76.53,0.0,789.9,18.382,8.654,SIN_DATO,directo
05628,2019,1,,,,,,19.597,IMPUTADO_PA,directo
05628,2019,2,,,,,,26.899,IMPUTADO_PA,directo
05628,2019,3,,,,,,21.978,IMPUTADO_PA,directo
05628,2019,4,,,,,,32.49740000000006,IMPUTADO_PA,directo
05628,2019,5,,,,,,20.926,IMPUTADO_PA,directo
05628,2019,6,,,,,,20.331,IMPUTADO_PA,directo
05628,2019,7,,,,,,26.472,IMPUTADO_PA,directo
05628,2019,8,,,,,,30.014,IMPUTADO_PA,directo
05628,2019,9,,,,,,24.924,IMPUTADO_PA,directo
05628,2019,10,,,,,,26.688,IMPUTADO_PA,directo
05628,2019,11,25.35,78.429,0.0,870.736,,18.295,IMPUTADO_PA,directo
05628,2019,12,25.206952380952384,89.685,59.4,873.222,,22.346,IMPUTADO_PA,directo
05628,2019,13,25.063904761904762,86.179,32.4,872.387,,20.97,IMPUTADO_PA,directo
05628,2019,14,24.920857142857145,88.417,69.2,873.936,,18.116,IMPUTADO_PA,directo
05628,2019,15,24.777809523809523,89.179,33.4,872.718,,25.106,IMPUTADO_PA,directo
05628,2019,16,,91.369,142.4,873.017,,16.907,IMPUTADO_PA,directo
05628,2019,17,,86.649,32.6,872.725,,20.106,IMPUTADO_PA,directo
05628,2019,18,,84.31,1.4,871.582,,22.834,IMPUTADO_PA,directo
05628,2019,19,,88.357,74.8,872.651,,21.812,IMPUTADO_PA,directo
05628,2019,20,,89.976,140.4,873.29,,26.077,IMPUTADO_PA,directo
05628,2019,21,,89.226,110.0,873.154,,25.762,IMPUTADO_PA,directo
05628,2019,22,,88.405,89.4,873.793,,27.806,IMPUTADO_PA,directo
05628,2019,23,,88.631,75.2,873.37,,27.314,IMPUTADO_PA,directo
05628,2019,24,,89.232,38.8,873.627,,28.664,IMPUTADO_PA,directo
05628,2019,25,,83.476,0.0,872.397,,24.693,IMPUTADO_PA,directo
05628,2019,26,,87.018,14.8,872.226,,25.754,IMPUTADO_PA,directo
05628,2019,27,,83.768,17.8,872.762,,26.477,IMPUTADO_PA,directo
05628,2019,28,,87.393,17.8,873.182,,25.192,IMPUTADO_PA,directo
05628,2019,29,,81.744,8.8,872.343,,23.32,IMPUTADO_PA,directo
05628,2019,30,,86.899,52.4,873.716,,23.545,IMPUTADO_PA,directo
05628,2019,31,,86.595,16.0,872.849,,21.859,IMPUTADO_PA,directo
05628,2019,32,22.346,83.405,0.6,873.623,,26.165,IMPUTADO_PA,directo
05628,2019,33,21.309,86.911,52.0,873.451,,24.373,IMPUTADO_PA,directo
05628,2019,34,21.474,84.476,9.0,873.428,,22.396,IMPUTADO_PA,directo
05628,2019,35,21.792,81.534,5.4,872.511,,22.399,IMPUTADO_PA,directo
05628,2019,36,21.986,83.327,30.6,873.118,,20.494,IMPUTADO_PA,directo
05628,2019,37,21.959,85.215,68.4,872.437,,28.101,IMPUTADO_PA,directo
05628,2019,38,19.418,94.939,43.0,873.606,,24.973,IMPUTADO_PA,directo
05628,2019,39,21.386,85.774,22.0,873.841,,21.702,IMPUTADO_PA,directo
05628,2019,40,20.571,88.6,25.6,873.176,,27.509,IMPUTADO_PA,directo
05628,2019,41,20.042,89.847,49.2,872.033,,22.753,IMPUTADO_PA,directo
05628,2019,42,20.124,90.661,119.8,873.782,,19.813,IMPUTADO_PA,directo
05628,2019,43,20.317,90.44,76.2,872.897,,28.248,IMPUTADO_PA,directo
05628,2019,44,20.73,86.957,45.0,872.327,,22.834,IMPUTADO_PA,directo
05628,2019,45,20.85,84.78206666666667,54.4,871.173,,23.279,IMPUTADO_PA,directo
05628,2019,46,21.118,82.60713333333332,18.8,872.049,,24.843,IMPUTADO_PA,directo
05628,2019,47,20.684,80.4322,42.6,873.116,,28.67,IMPUTADO_PA,directo
05628,2019,48,21.951,78.25726666666667,39.0,871.511,,24.77,IMPUTADO_PA,directo
05628,2019,49,21.351,,35.8,873.336,,20.534,IMPUTADO_PA,directo
05628,2019,50,20.846,,50.6,872.282,,26.59,IMPUTADO_PA,directo
05628,2019,51,21.203,,11.2,871.308,,23.015,IMPUTADO_PA,directo
05628,2019,52,21.546,,12.8,871.474,,31.26,IMPUTADO_PA,directo
05631,2018,1,,,,,32.844,25.911,IMPUTADO_PA,directo
05631,2018,2,,,,,66.048,27.713,IMPUTADO_PA,directo
05631,2018,3,,,,,65.145,32.49740000000006,IMPUTADO_PA,directo
05631,2018,4,,,,,57.846,20.792,IMPUTADO_PA,directo
05631,2018,5,,,,,52.382,22.288,IMPUTADO_PA,directo
05631,2018,6,,,,,45.48,19.519,IMPUTADO_PA,directo
05631,2018,7,,,,,57.738,22.518,IMPUTADO_PA,directo
05631,2018,8,,,,,52.799,29.941,IMPUTADO_PA,directo
05631,2018,9,,,,,48.124,19.13,IMPUTADO_PA,directo
05631,2018,10,,,,,57.509,22.167,IMPUTADO_PA,directo
05631,2018,11,,,,,58.992,31.838,IMPUTADO_PA,directo
05631,2018,12,,,,,28.837,22.121,IMPUTADO_PA,directo
05631,2018,13,,,,,61.894,17.037,IMPUTADO_PA,directo
05631,2018,14,,,,,44.636,23.9,IMPUTADO_PA,directo
05631,2018,15,,,,,60.651,32.49740000000006,IMPUTADO_PA,directo
05631,2018,16,,,,,48.269,26.04,IMPUTADO_PA,directo
05631,2018,17,,,,,52.405,25.253,IMPUTADO_PA,directo
05631,2018,18,,,,,53.956,32.49740000000006,IMPUTADO_PA,directo
05631,2018,19,,,,,59.889,29.565,IMPUTADO_PA,directo
05631,2018,20,,,,,56.597,20.038,IMPUTADO_PA,directo
05631,2018,21,,,,,30.612,24.436,IMPUTADO_PA,directo
05631,2018,22,,,,,42.512,15.222,IMPUTADO_PA,directo
05631,2018,23,,,,,51.504,28.586,IMPUTADO_PA,directo
05631,2018,24,,,,,66.08268,26.843,IMPUTADO_PA,directo
05631,2018,25,,,,,50.382,19.539,IMPUTADO_PA,directo
05631,2018,26,,,,,44.751,27.447,IMPUTADO_PA,directo
05631,2018,27,,,,,37.89,26.059,IMPUTADO_PA,directo
05631,2018,28,,,,,45.185,32.49740000000006,IMPUTADO_PA,directo
05631,2018,29,,,,,50.342,32.49740000000006,IMPUTADO_PA,directo
05631,2018,30,,,,,50.177,31.083,IMPUTADO_PA,directo
05631,2018,31,,,,,45.96,25.762,IMPUTADO_PA,directo
05631,2018,32,,,,,53.126,26.515,IMPUTADO_PA,directo
05631,2018,33,,,,,49.607,21.975,IMPUTADO_PA,directo
05631,2018,34,,,,,66.08268,22.851,IMPUTADO_PA,directo
05631,2018,35,,,,,62.876,25.466,IMPUTADO_PA,directo
05631,2018,36,,,,,52.66,24.934,IMPUTADO_PA,directo
05631,2018,37,,,,,47.048,19.276,IMPUTADO_PA,directo
05631,2018,38,,,,,63.2,26.975,IMPUTADO_PA,directo
05631,2018,39,,,,,61.593,27.032,IMPUTADO_PA,directo
05631,2018,40,,,,,63.528,29.137,IMPUTADO_PA,directo
05631,2018,41,,,,,66.08268,25.62,IMPUTADO_PA,directo
05631,2018,42,,,,,44.511,23.477,IMPUTADO_PA,directo
05631,2018,43,,,,,66.08268,19.836,IMPUTADO_PA,directo
05631,2018,44,,,,,47.946,30.035,IMPUTADO_PA,directo
05631,2018,45,,,,,56.063,32.194,IMPUTADO_PA,directo
05631,2018,46,,,,,38.304,32.49740000000006,IMPUTADO_PA,directo
05631,2018,47,,,,,46.926,24.583,IMPUTADO_PA,directo
05631,2018,48,,,,,59.023,15.998,IMPUTADO_PA,directo
05631,2018,49,,,,,56.476,24.558,IMPUTADO_PA,directo
05631,2018,50,,,,,47.794,32.49740000000006,IMPUTADO_PA,directo
05631,2018,51,,,,,51.543,23.8,IMPUTADO_PA,directo
05631,2018,52,,,,,46.098,30.878,IMPUTADO_PA,directo
05631,2019,1,,,,,46.188,30.641509433962263,IMPUTADO_PA,directo
05631,2019,2,,,,,59.599,30.40501886792453,IMPUTADO_PA,directo
05631,2019,3,,,,,54.208,30.16852830188679,IMPUTADO_PA,directo
05631,2019,4,,,,,34.956,29.932037735849057,IMPUTADO_PA,directo
05631,2019,5,,,,,41.465,17.649,IMPUTADO_PA,directo
05631,2019,6,,,,,63.126,21.449,IMPUTADO_PA,directo
