codigo_dane,anio,semana_epi,fecha_semana,casos_ira_total,tasa_ira_100k,pm25_avg,pm10_avg,temperatura_avg,humedad_avg,precipitacion_sum,presion_avg,fuente_pm,pm25_lag1,pm25_lag2,casos_ira_lag1,icv_score,nbi,ipm_pct,icv_hacinamiento,icv_menores_6,icv_seg_social,pct_vivienda_acueducto,icv_paredes,icv_pisos,edad_promedio,rezago_reporte_dias,pct_regimen_contributivo,pct_regimen_especial_excepcion,pct_regimen_otros,pct_regimen_subsidiado,periodo_pandemia,subregion,poblacion_total,ipt_score,nivel_riesgo
05411,2020,14,2020-03-30,1,9.5511,,,,,,,,10.533,,1.0,70.0226742819162,21.6211757196742,1.70201728509103,3.33807878379697,2.50611933958832,2.68334000415599,99.7400898785968,7.38974912303053,8.30103596184407,0.0,8.0,0.0,0.0,0.0,1.0,True,Resto de Antioquia,10470.0,80.76,ALTO
05411,2022,48,2022-11-28,1,9.4197,,,,,,,,,10.533,1.0,70.0226742819162,21.6211757196742,1.70201728509103,3.33807878379697,2.50611933958832,2.68334000415599,99.7400898785968,7.38974912303053,8.30103596184407,0.0,6.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,10616.0,80.61,ALTO
05425,2019,22,2019-05-27,1,11.9489,7.917,,21.474,91.958,0.0,917.1972,SIN_DATO,,,,62.5412670048342,25.0200974754963,26.8818872640747,2.68637348329352,2.23927817389549,2.7244388057023,92.9999198617042,6.55197136455915,5.95225978835089,0.0,10.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,8369.0,38.71,MEDIO
05440,2018,33,2018-08-13,1,1.547,,,,,,,,,,,72.4374789939553,4.48919935082701,12.5943925863096,2.89162985977187,1.90233566248853,2.97540619343155,99.0118147534265,8.04161293954293,8.20483725183571,0.0,10.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,64640.0,43.12,MEDIO
05440,2019,23,2019-06-03,1,1.5124,17.013,27.331,,91.3552105263158,6.8,789.542,SIN_DATO,,,1.0,72.4374789939553,4.48919935082701,12.5943925863096,2.89162985977187,1.90233566248853,2.97540619343155,99.0118147534265,8.04161293954293,8.20483725183571,0.0,11.0,1.0,0.0,0.0,0.0,False,Resto de Antioquia,66120.0,51.31,MEDIO
05440,2019,46,2019-11-11,1,1.5124,15.961,18.752,15.271,67.947,27.4,788.399,SIN_DATO,17.013,,1.0,72.4374789939553,4.48919935082701,12.5943925863096,2.89162985977187,1.90233566248853,2.97540619343155,99.0118147534265,8.04161293954293,8.20483725183571,0.0,7.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,66120.0,31.38,BAJO
05440,2020,37,2020-09-07,1,1.4783,5.889799999999999,14.4966,,,0.0,,SIN_DATO,15.961,17.013,1.0,72.4374789939553,4.48919935082701,12.5943925863096,2.89162985977187,1.90233566248853,2.97540619343155,99.0118147534265,8.04161293954293,8.20483725183571,0.0,7.0,0.0,0.0,0.0,1.0,True,Resto de Antioquia,67645.0,16.93,BAJO
05440,2022,18,2022-05-02,1,1.4153,,,,,,,,5.89,15.961,1.0,72.4374789939553,4.48919935082701,12.5943925863096,2.89162985977187,1.90233566248853,2.97540619343155,99.0118147534265,8.04161293954293,8.20483725183571,0.0,6.0,1.0,0.0,0.0,0.0,False,Resto de Antioquia,70655.0,42.46,MEDIO
05440,2022,34,2022-08-22,1,1.4153,,,,,,,,,5.89,1.0,72.4374789939553,4.48919935082701,12.5943925863096,2.89162985977187,1.90233566248853,2.97540619343155,99.0118147534265,8.04161293954293,8.20483725183571,0.0,9.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,70655.0,42.46,MEDIO
05440,2023,16,2023-04-17,1,1.3889,,,,,,,,,,1.0,72.4374789939553,4.48919935082701,12.5943925863096,2.89162985977187,1.90233566248853,2.97540619343155,99.0118147534265,8.04161293954293,8.20483725183571,0.0,8.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,71999.0,41.95,MEDIO
05440,2023,20,2023-05-15,1,1.3889,,,,,,,,,,1.0,72.4374789939553,4.48919935082701,12.5943925863096,2.89162985977187,1.90233566248853,2.97540619343155,99.0118147534265,8.04161293954293,8.20483725183571,0.0,10.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,71999.0,41.95,MEDIO
05440,2023,21,2023-05-22,1,1.3889,,,,,,,,,,1.0,72.4374789939553,4.48919935082701,12.5943925863096,2.89162985977187,1.90233566248853,2.97540619343155,99.0118147534265,8.04161293954293,8.20483725183571,0.0,6.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,71999.0,41.95,MEDIO
05475,2018,48,2018-11-26,1,16.1577,,,,,,,,,,,43.0206599679936,63.1500657806947,31.6850738247755,3.27643436979279,2.06785466521224,2.6371367729656,1.24695189536688,1.6820595631105,2.36736574032177,0.0,13.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,4902.0,58.12,MEDIO
05475,2018,51,2018-12-17,1,16.1577,,,,,,,,,,1.0,43.0206599679936,63.1500657806947,31.6850738247755,3.27643436979279,2.06785466521224,2.6371367729656,1.24695189536688,1.6820595631105,2.36736574032177,0.0,11.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,4902.0,58.12,MEDIO
05480,2020,17,2020-04-20,1,7.0957,,,27.26378,86.006,13.2,,SIN_DATO,,,,55.8456303191604,20.6317644586804,21.3796838709393,3.16057170586652,2.19290363036291,2.40066291438567,47.874535775386,4.74646220805782,5.23505380178379,0.0,1.09,1.0,0.0,0.0,0.0,True,Resto de Antioquia,14093.0,55.32,MEDIO
05480,2022,18,2022-05-02,1,7.1633,,,,,,,,,,1.0,55.8456303191604,20.6317644586804,21.3796838709393,3.16057170586652,2.19290363036291,2.40066291438567,47.874535775386,4.74646220805782,5.23505380178379,0.0,7.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,13960.0,55.4,MEDIO
05480,2023,30,2023-07-24,1,7.1968,,,,,,,,,,1.0,55.8456303191604,20.6317644586804,21.3796838709393,3.16057170586652,2.19290363036291,2.40066291438567,47.874535775386,4.74646220805782,5.23505380178379,0.0,3.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,13895.0,55.48,MEDIO
05483,2018,41,2018-10-08,1,9.8483,,,,,,,,,,,61.2768484169967,27.4245856628919,25.094414369358,2.87190504235217,2.19841977044066,2.37501262622544,70.9178170836929,7.546308501334,6.45493775537506,0.0,9.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,10154.0,60.48,MEDIO
05490,2018,46,2018-11-12,1,2.3652,,,,,,,,,,,57.6112687499536,27.3230048728707,19.4029194494773,3.10521815590011,2.14713573942889,2.43768852596262,83.8698975103022,5.51408507263768,4.98515777508606,0.0,3.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,42279.0,40.15,MEDIO
05490,2020,15,2020-04-06,1,2.3223,,,,,,,,,,1.0,57.6112687499536,27.3230048728707,19.4029194494773,3.10521815590011,2.14713573942889,2.43768852596262,83.8698975103022,5.51408507263768,4.98515777508606,0.0,9.0,1.0,0.0,0.0,0.0,True,Resto de Antioquia,43061.0,40.04,MEDIO
05490,2020,27,2020-06-29,1,2.3223,,,,,,,,,,1.0,57.6112687499536,27.3230048728707,19.4029194494773,3.10521815590011,2.14713573942889,2.43768852596262,83.8698975103022,5.51408507263768,4.98515777508606,0.0,25.819999999999936,1.0,0.0,0.0,0.0,True,Resto de Antioquia,43061.0,40.04,MEDIO
05495,2022,38,2022-09-19,1,3.5705,,15.774714285714284,20.166,89.093,20.9,,SIN_DATO,,,,53.8637107032195,38.0409351892304,38.5530453092275,2.21530137479205,1.83265152247422,2.26628095837376,79.525578129763,5.10476117998082,3.67289701124377,0.0,8.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,28007.0,64.27,MEDIO
05501,2019,15,2019-04-08,1,16.1577,,,,,,,,,,,68.7484769023774,9.85737210232798,11.4905543880374,3.4075696229922,2.67808028962188,3.12693914611479,91.7003762269808,6.74370317640858,7.54974272200183,0.0,4.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,3200.0,65.47,MEDIO
05541,2018,25,2018-06-18,1,4.7515,,,,,,,,,,,70.0475877738712,9.40865584778077,17.6709602663946,2.950210361255,2.03469719128264,2.81325187829339,99.2776569882714,7.90572309419648,8.08942822584252,0.0,25.819999999999936,1.0,0.0,0.0,0.0,False,Resto de Antioquia,21046.0,55.46,MEDIO
05541,2023,22,2023-05-29,1,4.3202,,,,,,,,,,1.0,70.0475877738712,9.40865584778077,17.6709602663946,2.950210361255,2.03469719128264,2.81325187829339,99.2776569882714,7.90572309419648,8.08942822584252,0.0,13.0,1.0,0.0,0.0,0.0,False,Resto de Antioquia,23147.0,53.98,MEDIO
05543,2019,45,2019-11-04,1,12.1109,,,,,,,,,,,63.3505888708009,15.2117624658393,22.6020830266608,3.06984085603918,2.28229409808926,2.43642947506381,80.5876281274828,7.16829655376975,6.81537546319928,0.0,6.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,8257.0,59.44,MEDIO
05579,2018,17,2018-04-23,1,2.5434,13.792,0.0,22.048,87.137,1.1,,IMPUTADO_PA,,,,63.6357114208774,14.1691972575442,20.4797302926134,2.22831246145004,1.67859596127348,2.40463263018565,97.0540376181682,6.35868878135931,6.4009628603688,0.0,11.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,39317.0,43.61,MEDIO
05579,2018,26,2018-06-25,1,2.5434,10.055,0.0,22.132,84.81,13.6,,IMPUTADO_PA,13.792,,1.0,63.6357114208774,14.1691972575442,20.4797302926134,2.22831246145004,1.67859596127348,2.40463263018565,97.0540376181682,6.35868878135931,6.4009628603688,0.0,9.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,39317.0,37.83,MEDIO
05579,2018,28,2018-07-09,1,2.5434,13.923,0.0,23.298,78.536,6.0,,IMPUTADO_PA,10.055,13.792,1.0,63.6357114208774,14.1691972575442,20.4797302926134,2.22831246145004,1.67859596127348,2.40463263018565,97.0540376181682,6.35868878135931,6.4009628603688,0.0,3.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,39317.0,43.96,MEDIO
05579,2018,47,2018-11-19,1,2.5434,13.764,0.0,22.09,90.071,10.2,,IMPUTADO_PA,13.923,10.055,1.0,63.6357114208774,14.1691972575442,20.4797302926134,2.22831246145004,1.67859596127348,2.40463263018565,97.0540376181682,6.35868878135931,6.4009628603688,0.0,7.0,1.0,0.0,0.0,0.0,False,Resto de Antioquia,39317.0,43.43,MEDIO
05579,2019,1,2018-12-31,1,2.5509,10.087,0.0,23.338,76.417,0.0,,IMPUTADO_PA,13.764,13.923,1.0,63.6357114208774,14.1691972575442,20.4797302926134,2.22831246145004,1.67859596127348,2.40463263018565,97.0540376181682,6.35868878135931,6.4009628603688,0.0,12.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,39202.0,38.24,MEDIO
05579,2019,17,2019-04-22,1,2.5509,9.956,,22.558,86.083,0.0,917.023,IMPUTADO_PA,10.087,13.764,1.0,63.6357114208774,14.1691972575442,20.4797302926134,2.22831246145004,1.67859596127348,2.40463263018565,97.0540376181682,6.35868878135931,6.4009628603688,0.0,11.0,0.0,1.0,0.0,0.0,False,Resto de Antioquia,39202.0,38.06,MEDIO
05579,2019,25,2019-06-17,1,2.5509,16.169,,23.62,73.149,0.0,916.923,IMPUTADO_PA,9.956,10.087,1.0,63.6357114208774,14.1691972575442,20.4797302926134,2.22831246145004,1.67859596127348,2.40463263018565,97.0540376181682,6.35868878135931,6.4009628603688,0.0,9.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,39202.0,50.14,MEDIO
05579,2019,34,2019-08-19,1,2.5509,8.423,,24.061,76.208,2.4,917.1972,IMPUTADO_PA,16.169,9.956,1.0,63.6357114208774,14.1691972575442,20.4797302926134,2.22831246145004,1.67859596127348,2.40463263018565,97.0540376181682,6.35868878135931,6.4009628603688,0.0,8.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,39202.0,36.84,MEDIO
05579,2019,40,2019-09-30,1,2.5509,3.6032,,22.199,84.72,0.0,917.148,IMPUTADO_PA,8.423,16.169,1.0,63.6357114208774,14.1691972575442,20.4797302926134,2.22831246145004,1.67859596127348,2.40463263018565,97.0540376181682,6.35868878135931,6.4009628603688,0.0,5.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,39202.0,34.74,MEDIO
05579,2020,3,2020-01-13,2,5.1093,16.165,,24.667,71.161,0.0,915.119,SISAIRE_DIRECTO,3.73837,8.423,1.0,63.6357114208774,14.1691972575442,20.4797302926134,2.22831246145004,1.67859596127348,2.40463263018565,97.0540376181682,6.35868878135931,6.4009628603688,0.0,6.0,1.0,0.0,0.0,0.0,False,Resto de Antioquia,39144.0,61.09,MEDIO
05579,2020,15,2020-04-06,2,5.1093,,,23.453,84.874,0.0,916.972,SIN_DATO,16.165,3.72215,2.0,63.6357114208774,14.1691972575442,20.4797302926134,2.22831246145004,1.67859596127348,2.40463263018565,97.0540376181682,6.35868878135931,6.4009628603688,0.0,7.0,1.0,0.0,0.0,0.0,True,Resto de Antioquia,39144.0,72.09,ALTO
05579,2023,17,2023-04-24,1,2.5392,,,24.4,62.0,55.0,,SIN_DATO,,16.165,2.0,63.6357114208774,14.1691972575442,20.4797302926134,2.22831246145004,1.67859596127348,2.40463263018565,97.0540376181682,6.35868878135931,6.4009628603688,0.0,5.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,39383.0,60.54,MEDIO
05591,2020,28,2020-07-06,1,5.2427,,,,,,,,,,,67.0708827563272,13.9877096489219,20.8677382589758,3.04432556330986,2.4288464094497,3.21298235849125,93.2543091035987,7.66586492012732,7.1583693404213,0.0,2.0,1.0,0.0,0.0,0.0,True,Resto de Antioquia,19074.0,54.01,MEDIO
05604,2018,25,2018-06-18,1,3.5183,,,,,,,,,,,65.7501240043693,16.0486915962759,18.0051265280369,2.8230604105158,2.1738034906365,2.83002121735972,85.11766460446,7.34442769395869,6.60033331685256,0.0,5.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,28423.0,53.1,MEDIO
05604,2018,27,2018-07-02,1,3.5183,,,,,,,,,,1.0,65.7501240043693,16.0486915962759,18.0051265280369,2.8230604105158,2.1738034906365,2.83002121735972,85.11766460446,7.34442769395869,6.60033331685256,0.0,15.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,28423.0,53.1,MEDIO
05604,2018,41,2018-10-08,1,3.5183,,,,,,,,,,1.0,65.7501240043693,16.0486915962759,18.0051265280369,2.8230604105158,2.1738034906365,2.83002121735972,85.11766460446,7.34442769395869,6.60033331685256,0.0,9.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,28423.0,53.1,MEDIO
05604,2018,51,2018-12-17,1,3.5183,,,,,,,,,,1.0,65.7501240043693,16.0486915962759,18.0051265280369,2.8230604105158,2.1738034906365,2.83002121735972,85.11766460446,7.34442769395869,6.60033331685256,0.0,15.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,28423.0,53.1,MEDIO
05604,2020,15,2020-04-06,1,3.3271,,,,,,,,,,1.0,65.7501240043693,16.0486915962759,18.0051265280369,2.8230604105158,2.1738034906365,2.83002121735972,85.11766460446,7.34442769395869,6.60033331685256,0.0,4.0,1.0,0.0,0.0,0.0,True,Resto de Antioquia,30056.0,52.24,MEDIO
05604,2020,16,2020-04-13,1,3.3271,,,,,,,,,,1.0,65.7501240043693,16.0486915962759,18.0051265280369,2.8230604105158,2.1738034906365,2.83002121735972,85.11766460446,7.34442769395869,6.60033331685256,0.0,4.0,0.0,0.0,0.0,1.0,True,Resto de Antioquia,30056.0,52.24,MEDIO
05607,2019,20,2019-05-13,1,4.1432,9.864,55.067,14.03,92.892,100.6,750.786,SIN_DATO,,,,71.7085573809984,6.3966579182944,4.25206273010563,2.53702105273262,2.10995607771055,3.55211073839179,94.3311515064209,7.92679091601887,8.40287675426441,0.0,5.0,0.0,0.0,1.0,0.0,False,Resto de Antioquia,24136.0,54.72,MEDIO
05607,2020,27,2020-06-29,1,4.0311,12.274,35.338,13.63,90.988,39.6,750.052,SIN_DATO,9.864,,1.0,71.7085573809984,6.3966579182944,4.25206273010563,2.53702105273262,2.10995607771055,3.55211073839179,94.3311515064209,7.92679091601887,8.40287675426441,0.0,16.0,1.0,0.0,0.0,0.0,True,Resto de Antioquia,24807.0,57.41,MEDIO
05615,2018,22,2018-05-28,1,0.7382,,,17.442,82.473,71.803,790.386,SIN_DATO,,,,70.0122615925355,8.86962810700891,8.39327536752186,2.9261804563946,2.01338012387162,3.13436393961872,96.8366018196549,8.01784189980823,8.38178291568295,0.0,12.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,135473.0,40.03,MEDIO
05615,2018,27,2018-07-02,1,0.7382,,,17.149,80.589,25.358,790.098,SIN_DATO,,,1.0,70.0122615925355,8.86962810700891,8.39327536752186,2.9261804563946,2.01338012387162,3.13436393961872,96.8366018196549,8.01784189980823,8.38178291568295,0.0,5.0,1.0,0.0,0.0,0.0,False,Resto de Antioquia,135473.0,40.03,MEDIO
05615,2019,4,2019-01-21,1,0.7221,16.078,26.895,17.522,83.315,16.469,789.958,IMPUTADO_PA,,,1.0,70.0122615925355,8.86962810700891,8.39327536752186,2.9261804563946,2.01338012387162,3.13436393961872,96.8366018196549,8.01784189980823,8.38178291568295,0.0,3.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,138479.0,28.6,BAJO
05615,2019,27,2019-07-01,1,0.7221,18.851,14.678,17.857,80.841,52.0,790.361,IMPUTADO_PA,16.078,,1.0,70.0122615925355,8.86962810700891,8.39327536752186,2.9261804563946,2.01338012387162,3.13436393961872,96.8366018196549,8.01784189980823,8.38178291568295,0.0,10.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,138479.0,53.66,MEDIO
05615,2019,36,2019-09-02,1,0.7221,24.192,32.48,17.945,77.845,99.663,790.996,IMPUTADO_PA,18.851,16.078,1.0,70.0122615925355,8.86962810700891,8.39327536752186,2.9261804563946,2.01338012387162,3.13436393961872,96.8366018196549,8.01784189980823,8.38178291568295,0.0,4.0,0.0,0.0,1.0,0.0,False,Resto de Antioquia,138479.0,62.68,MEDIO
05615,2022,21,2022-05-23,1,0.6794,8.895,19.628,17.622,91.174,7.4,,SISAIRE_DIRECTO,24.192,18.851,1.0,70.0122615925355,8.86962810700891,8.39327536752186,2.9261804563946,2.01338012387162,3.13436393961872,96.8366018196549,8.01784189980823,8.38178291568295,0.0,5.0,1.0,0.0,0.0,0.0,False,Resto de Antioquia,147196.0,15.37,BAJO
05615,2022,29,2022-07-18,1,0.6794,9.466,17.368,17.703,89.119,85.305,790.111,SISAIRE_DIRECTO,8.895,24.192,1.0,70.0122615925355,8.86962810700891,8.39327536752186,2.9261804563946,2.01338012387162,3.13436393961872,96.8366018196549,8.01784189980823,8.38178291568295,0.0,3.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,147196.0,15.84,BAJO
05615,2022,40,2022-10-03,1,0.6794,13.1608,23.215,16.94,91.762,53.273,789.607,SIN_DATO,9.466,8.895,1.0,70.0122615925355,8.86962810700891,8.39327536752186,2.9261804563946,2.01338012387162,3.13436393961872,96.8366018196549,8.01784189980823,8.38178291568295,0.0,3.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,147196.0,21.15,BAJO
05615,2023,13,2023-03-27,1,0.6683,17.75,41.3,17.116,88.912,19.93,789.677,SIN_DATO,13.161,9.466,1.0,70.0122615925355,8.86962810700891,8.39327536752186,2.9261804563946,2.01338012387162,3.13436393961872,96.8366018196549,8.01784189980823,8.38178291568295,0.0,8.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,149627.0,49.65,MEDIO
05615,2023,28,2023-07-10,1,0.6683,8.487,17.908,18.35,74.49,0.0,,SISAIRE_DIRECTO,17.75,13.161,1.0,70.0122615925355,8.86962810700891,8.39327536752186,2.9261804563946,2.01338012387162,3.13436393961872,96.8366018196549,8.01784189980823,8.38178291568295,0.0,5.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,149627.0,14.87,BAJO
05615,2023,43,2023-10-23,1,0.6683,6.229,13.854,16.396,83.473,0.0,789.95,SISAIRE_DIRECTO,8.487,17.75,1.0,70.0122615925355,8.86962810700891,8.39327536752186,2.9261804563946,2.01338012387162,3.13436393961872,96.8366018196549,8.01784189980823,8.38178291568295,0.0,4.0,1.0,0.0,0.0,0.0,False,Resto de Antioquia,149627.0,14.11,BAJO
05628,2019,29,2019-07-15,1,10.8613,23.32,,,81.744,8.8,872.343,IMPUTADO_PA,,,,61.7607722617867,15.3335614881146,14.2889082918603,2.86438056853571,2.32416822819671,2.43008412395612,88.3989641707545,6.34576094347954,6.2268277196985,0.0,7.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,9207.0,88.53,ALTO
05628,2019,43,2019-10-21,1,10.8613,28.248,,20.317,90.44,76.2,872.897,IMPUTADO_PA,23.32,,1.0,61.7607722617867,15.3335614881146,14.2889082918603,2.86438056853571,2.32416822819671,2.43008412395612,88.3989641707545,6.34576094347954,6.2268277196985,0.0,7.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,9207.0,91.74,ALTO
05631,2018,20,2018-05-14,1,1.2139,20.038,56.597,,,,,IMPUTADO_PA,,,,75.9946909042315,3.31093641995234,0.74627692373916,2.36774870499527,1.80871532268065,3.32130068067594,100.0,7.82999900731159,8.39657155426726,0.0,9.0,1.0,0.0,0.0,0.0,False,Valle de Aburrá,82376.0,81.0,ALTO
05631,2018,40,2018-10-01,1,1.2139,29.137,61.34699999999999,,,,,IMPUTADO_PA,20.038,,1.0,75.9946909042315,3.31093641995234,0.74627692373916,2.36774870499527,1.80871532268065,3.32130068067594,100.0,7.82999900731159,8.39657155426726,0.0,5.0,1.0,0.0,0.0,0.0,False,Valle de Aburrá,82376.0,90.33,ALTO
05631,2018,47,2018-11-19,1,1.2139,24.583,46.926,,,,,IMPUTADO_PA,29.137,20.038,1.0,75.9946909042315,3.31093641995234,0.74627692373916,2.36774870499527,1.80871532268065,3.32130068067594,100.0,7.82999900731159,8.39657155426726,0.0,5.0,1.0,0.0,0.0,0.0,False,Valle de Aburrá,82376.0,88.0,ALTO
05631,2019,27,2019-07-01,1,1.1531,18.807,44.131,14.246,85.903,56.4,750.666,IMPUTADO_PA,24.583,29.137,1.0,75.9946909042315,3.31093641995234,0.74627692373916,2.36774870499527,1.80871532268065,3.32130068067594,100.0,7.82999900731159,8.39657155426726,0.0,19.0,1.0,0.0,0.0,0.0,False,Valle de Aburrá,86724.0,78.04,ALTO
05631,2019,45,2019-11-04,1,1.1531,17.146,60.562,13.466,93.418,2.4,749.072,IMPUTADO_PA,18.807,24.583,1.0,75.9946909042315,3.31093641995234,0.74627692373916,2.36774870499527,1.80871532268065,3.32130068067594,100.0,7.82999900731159,8.39657155426726,0.0,8.0,1.0,0.0,0.0,0.0,False,Valle de Aburrá,86724.0,73.43,ALTO
05631,2020,24,2020-06-08,1,1.0954,17.05,38.718,13.79,89.749,3.2,751.101,SISAIRE_DIRECTO,17.146,18.807,1.0,75.9946909042315,3.31093641995234,0.74627692373916,2.36774870499527,1.80871532268065,3.32130068067594,100.0,7.82999900731159,8.39657155426726,0.0,13.0,0.0,1.0,0.0,0.0,True,Valle de Aburrá,91288.0,72.13,ALTO
05631,2022,19,2022-05-09,1,1.0222,21.722,43.17,14.072,89.495,0.6,749.957,SISAIRE_DIRECTO,17.05,17.146,1.0,75.9946909042315,3.31093641995234,0.74627692373916,2.36774870499527,1.80871532268065,3.32130068067594,100.0,7.82999900731159,8.39657155426726,0.0,5.0,1.0,0.0,0.0,0.0,False,Valle de Aburrá,97831.0,82.57,ALTO
05631,2022,22,2022-05-30,1,1.0222,19.985,30.967,12.906,89.994,1.6,750.28,SISAIRE_DIRECTO,21.722,17.05,1.0,75.9946909042315,3.31093641995234,0.74627692373916,2.36774870499527,1.80871532268065,3.32130068067594,100.0,7.82999900731159,8.39657155426726,0.0,2.0,1.0,0.0,0.0,0.0,False,Valle de Aburrá,97831.0,78.72,ALTO
05631,2022,23,2022-06-06,1,1.0222,20.948,38.73,12.734,90.246,5.2,750.329,SISAIRE_DIRECTO,19.985,21.722,1.0,75.9946909042315,3.31093641995234,0.74627692373916,2.36774870499527,1.80871532268065,3.32130068067594,100.0,7.82999900731159,8.39657155426726,0.0,6.0,0.0,0.0,0.0,1.0,False,Valle de Aburrá,97831.0,81.06,ALTO
05631,2022,24,2022-06-13,1,1.0222,16.927,36.005,13.278,90.154,4.2,750.331,SISAIRE_DIRECTO,20.948,19.985,1.0,75.9946909042315,3.31093641995234,0.74627692373916,2.36774870499527,1.80871532268065,3.32130068067594,100.0,7.82999900731159,8.39657155426726,0.0,6.0,1.0,0.0,0.0,0.0,False,Valle de Aburrá,97831.0,70.85,ALTO
05631,2022,36,2022-09-05,1,1.0222,23.651,47.195,13.86,85.991,46.6,751.039,SISAIRE_DIRECTO,16.927,20.948,1.0,75.9946909042315,3.31093641995234,0.74627692373916,2.36774870499527,1.80871532268065,3.32130068067594,100.0,7.82999900731159,8.39657155426726,0.0,8.0,0.0,0.0,0.0,1.0,False,Valle de Aburrá,97831.0,85.26,ALTO
05631,2022,42,2022-10-17,1,1.0222,20.28,43.83,12.63,92.647,24.2,750.677,SISAIRE_DIRECTO,23.651,16.927,1.0,75.9946909042315,3.31093641995234,0.74627692373916,2.36774870499527,1.80871532268065,3.32130068067594,100.0,7.82999900731159,8.39657155426726,0.0,7.0,1.0,0.0,0.0,0.0,False,Valle de Aburrá,97831.0,79.77,ALTO
05631,2022,51,2022-12-19,1,1.0222,26.13,49.433,13.633,89.53,1.2,749.651,SISAIRE_DIRECTO,20.28,23.651,1.0,75.9946909042315,3.31093641995234,0.74627692373916,2.36774870499527,1.80871532268065,3.32130068067594,100.0,7.82999900731159,8.39657155426726,0.0,7.0,1.0,0.0,0.0,0.0,False,Valle de Aburrá,97831.0,86.89,ALTO
05631,2023,10,2023-03-06,1,0.9924,17.848,38.163,12.989,93.156,102.2,750.444,SISAIRE_DIRECTO,26.13,20.28,1.0,75.9946909042315,3.31093641995234,0.74627692373916,2.36774870499527,1.80871532268065,3.32130068067594,100.0,7.82999900731159,8.39657155426726,0.0,13.0,1.0,0.0,0.0,0.0,False,Valle de Aburrá,100767.0,73.35,ALTO
05631,2023,25,2023-06-19,1,0.9924,13.955,45.505,,,,,SISAIRE_DIRECTO,17.848,26.13,1.0,75.9946909042315,3.31093641995234,0.74627692373916,2.36774870499527,1.80871532268065,3.32130068067594,100.0,7.82999900731159,8.39657155426726,0.0,10.0,0.0,0.0,0.0,1.0,False,Valle de Aburrá,100767.0,45.81,MEDIO
05647,2019,27,2019-07-01,1,13.6855,,,,,,,,,,,60.6321184367367,26.0575410880246,23.2173322912713,2.39728524602035,2.07797938527315,2.56829027551781,70.9544336971793,7.36676890954093,6.54378142379118,0.0,8.0,0.0,0.0,0.0,1.0,False,Resto de Antioquia,7307.0,68.32,ALTO
05649,2018,52,2018-12-24,1,6.1516,,,,,,,,,,,64.5359096259202,16.7122093849585,18.7081386496994,2.85241949206561,2.19317078860935,2.39433418173773,93.7325015545162,7.04388011657934,6.95118805225924,0.0,5.0,1.0,0.0,0.0,0.0,False,Resto de Antioquia,16256.0,59.23,MEDIO
05649,2019,23,2019-06-03,1,6.089,,,,,,,,,,1.0,64.5359096259202,16.7122093849585,18.7081386496994,2.85241949206561,2.19317078860935,2.39433418173773,93.7325015545162,7.04388011657934,6.95118805225924,0.0,5.0,1.0,0.0,0.0,0.0,False,Resto de Antioquia,16423.0,59.16,MEDIO
