codigo_dane,anio,semana_epi,fecha_semana,nivel_alerta,prediccion_casos_t1,desviacion_prediccion_pct,variable_causal,media_hist_mun_sem,shap_max_value
05674,2022,47,2022-11-21,ALERTA_VERDE,1.03,3.0,pm25_avg,1.0,0.032120343297719955
05679,2020,12,2020-03-16,ALERTA_VERDE,1.0,0.0,humedad_avg,1.0,0.030820412561297417
05679,2020,27,2020-06-29,ALERTA_VERDE,1.06,6.0,pm25_avg,1.0,0.034850891679525375
05679,2022,28,2022-07-11,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.03160315752029419
05686,2018,32,2018-08-06,ALERTA_VERDE,1.15,15.0,pm25_avg,1.0,0.012218949384987354
05686,2019,16,2019-04-15,ALERTA_VERDE,1.07,7.0,icv_score,1.0,0.0022435374557971954
05686,2019,17,2019-04-22,ALERTA_VERDE,1.07,7.0,icv_score,1.0,0.0022435374557971954
05686,2019,24,2019-06-10,ALERTA_VERDE,1.11,11.0,semana_sin,1.0,0.016559233888983727
05686,2019,27,2019-07-01,ALERTA_VERDE,1.12,12.0,semana_sin,1.0,0.01350453495979309
05686,2019,41,2019-10-07,ALERTA_VERDE,1.04,4.0,humedad_avg,1.0,0.03771846741437912
05697,2018,2,2018-01-08,ALERTA_VERDE,1.03,3.0,semana_cos,1.0,0.06458938866853714
05697,2018,5,2018-01-29,ALERTA_VERDE,0.99,-1.0,humedad_avg,1.0,0.03123694472014904
05697,2018,26,2018-06-25,ALERTA_VERDE,1.05,5.0,pm25_avg,1.0,0.034850891679525375
05697,2018,46,2018-11-12,ALERTA_VERDE,1.03,3.0,pm25_avg,1.0,0.033785514533519745
05697,2019,7,2019-02-11,ALERTA_VERDE,0.99,-1.0,humedad_avg,1.0,0.031158829107880592
05697,2019,8,2019-02-18,ALERTA_VERDE,0.99,-1.0,semana_cos,1.0,0.02078377641737461
05697,2019,12,2019-03-18,ALERTA_VERDE,1.18,18.0,pm25_avg,1.0,0.14479123055934906
05697,2019,16,2019-04-15,ALERTA_NARANJA,1.37,37.0,pm25_lag1,1.0,0.19071848690509796
05697,2019,23,2019-06-03,ALERTA_VERDE,1.03,3.0,pm25_avg,1.0,0.03119158372282982
05697,2019,40,2019-09-30,ALERTA_VERDE,1.22,22.0,pm25_avg,1.0,0.11567573249340057
05697,2019,48,2019-11-25,ALERTA_NARANJA,1.51,51.0,pm25_lag1,1.0,0.21564334630966187
05697,2020,2,2020-01-06,ALERTA_VERDE,1.15,15.0,semana_cos,1.0,0.06523041427135468
05697,2022,26,2022-06-27,ALERTA_VERDE,1.05,5.0,pm25_avg,1.0,0.034850891679525375
05697,2022,40,2022-10-03,ALERTA_VERDE,1.14,14.0,pm25_avg,1.0,0.0330372154712677
05697,2022,47,2022-11-21,ALERTA_VERDE,1.03,3.0,pm25_avg,1.0,0.032120343297719955
05736,2018,21,2018-05-21,ALERTA_VERDE,0.93,-7.0,humedad_avg,1.0,0.02174556814134121
05736,2019,21,2019-05-20,ALERTA_VERDE,1.01,1.0,humedad_avg,1.0,0.035749323666095734
05736,2019,25,2019-06-17,ALERTA_VERDE,1.06,6.0,humedad_avg,1.0,0.0342928022146225
05736,2019,26,2019-06-24,ALERTA_VERDE,1.06,6.0,humedad_avg,1.0,0.0342928022146225
05736,2020,5,2020-01-27,ALERTA_VERDE,0.99,-1.0,humedad_avg,1.0,0.033000554889440536
05736,2020,10,2020-03-02,ALERTA_VERDE,1.0,0.0,humedad_avg,1.0,0.030631182715296745
05736,2020,25,2020-06-15,ALERTA_VERDE,1.06,6.0,pm25_avg,1.0,0.033963676542043686
05736,2023,9,2023-02-27,ALERTA_VERDE,1.0,0.0,humedad_avg,1.0,0.030035389587283134
05736,2023,21,2023-05-22,ALERTA_VERDE,1.0,0.0,humedad_avg,1.0,0.03146885335445404
05736,2023,32,2023-08-07,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.03397698327898979
05736,2023,41,2023-10-09,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.0330372154712677
05756,2018,4,2018-01-22,ALERTA_VERDE,1.12,12.0,pm25_avg,1.0,0.046649571508169174
05756,2019,11,2019-03-11,ALERTA_VERDE,1.0,0.0,humedad_avg,1.0,0.010736163705587387
05756,2019,16,2019-04-15,ALERTA_VERDE,1.0,0.0,pm25_avg,1.0,0.0022718964610248804
05756,2019,23,2019-06-03,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.03119158372282982
05756,2019,27,2019-07-01,ALERTA_VERDE,1.06,6.0,pm25_avg,1.0,0.034002210944890976
05756,2019,50,2019-12-09,ALERTA_VERDE,1.04,4.0,semana_cos,1.0,0.06221769377589226
05756,2023,31,2023-07-31,ALERTA_VERDE,1.16,16.0,pm25_avg,1.0,0.05794132500886917
05789,2019,16,2019-04-15,ALERTA_VERDE,0.93,-7.0,icv_score,1.0,0.0022435374557971954
05790,2018,23,2018-06-04,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.03119158372282982
05790,2018,37,2018-09-10,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.03461882099509239
05837,2019,22,2019-05-27,ALERTA_VERDE,1.16,16.0,pm25_avg,1.0,0.051437705755233765
05837,2020,3,2020-01-13,ALERTA_VERDE,1.16,16.0,pm25_avg,1.0,0.05546416714787483
05837,2020,24,2020-06-08,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.0313577726483345
05837,2020,27,2020-06-29,ALERTA_VERDE,1.06,6.0,pm25_avg,1.0,0.034850891679525375
05837,2020,30,2020-07-20,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.0329536534845829
05837,2022,20,2022-05-16,ALERTA_VERDE,1.0,0.0,humedad_avg,1.0,0.03146885335445404
05847,2019,12,2019-03-18,ALERTA_VERDE,1.0,0.0,icv_score,1.0,0.0022435374557971954
05847,2022,26,2022-06-27,ALERTA_VERDE,1.06,6.0,pm25_avg,1.0,0.034850891679525375
05854,2018,25,2018-06-18,ALERTA_VERDE,1.06,6.0,pm25_avg,1.0,0.03460550680756569
05854,2020,8,2020-02-17,ALERTA_VERDE,1.0,0.0,semana_cos,1.0,0.02078377641737461
05858,2023,19,2023-05-08,ALERTA_VERDE,1.0,0.0,humedad_avg,,0.031158829107880592
05861,2018,41,2018-10-08,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.0330372154712677
05861,2019,27,2019-07-01,ALERTA_VERDE,1.06,6.0,pm25_avg,1.0,0.034850891679525375
05887,2018,28,2018-07-09,ALERTA_VERDE,1.05,5.0,humedad_avg,1.0,0.032529186457395554
05887,2018,52,2018-12-24,ALERTA_VERDE,1.18,18.0,semana_cos,1.0,0.2358577400445938
05887,2019,21,2019-05-20,ALERTA_VERDE,0.99,-1.0,pm25_avg,1.0,0.012577448971569538
05887,2019,26,2019-06-24,ALERTA_VERDE,1.06,6.0,pm25_avg,1.0,0.03549272194504738
05887,2019,32,2019-08-05,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.03397698327898979
05887,2019,33,2019-08-12,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.03461882099509239
05887,2019,44,2019-10-28,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.033143676817417145
05887,2022,31,2022-08-01,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.033595483750104904
05887,2022,38,2022-09-19,ALERTA_VERDE,1.15,15.0,pm25_avg,1.0,0.03461882099509239
05887,2022,50,2022-12-12,ALERTA_VERDE,1.04,4.0,semana_cos,1.0,0.06221769377589226
05887,2023,3,2023-01-16,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.0327766016125679
05887,2023,21,2023-05-22,ALERTA_VERDE,1.0,0.0,humedad_avg,1.0,0.03146885335445404
05890,2019,52,2019-12-23,ALERTA_VERDE,1.04,4.0,semana_cos,1.0,0.14564919471740723
05890,2022,29,2022-07-18,ALERTA_VERDE,1.04,4.0,pm25_avg,1.0,0.0329536534845829
05895,2019,20,2019-05-13,ALERTA_VERDE,1.01,1.0,pm25_avg,1.0,0.07601818442344666
05895,2019,46,2019-11-11,ALERTA_VERDE,1.04,4.0,semana_cos,1.0,0.021449217572808266
